id,name,restaurant_id,created_at,updated_at
307,"Супы",26,"2017-12-07 00:22:13.547589","2017-12-07 00:22:13.547589"
308,"Горячие блюда",26,"2017-12-07 00:22:13.554651","2017-12-07 00:22:13.554651"
309,"Гарниры",26,"2017-12-07 00:22:13.577813","2017-12-07 00:22:13.577813"
310,"Десерты",26,"2017-12-07 00:22:13.586802","2017-12-07 00:22:13.586802"
311,"Закуски к пиву",26,"2017-12-07 00:22:13.591921","2017-12-07 00:22:13.591921"
312,"Блюда армянской кухни",27,"2017-12-07 00:22:13.615562","2017-12-07 00:22:13.615562"
313,"Закуски",27,"2017-12-07 00:22:13.665005","2017-12-07 00:22:13.665005"
314,"Салаты",27,"2017-12-07 00:22:13.696469","2017-12-07 00:22:13.696469"
315,"Супы",27,"2017-12-07 00:22:13.715321","2017-12-07 00:22:13.715321"
316,"Горячие блюда",27,"2017-12-07 00:22:13.730045","2017-12-07 00:22:13.730045"
317,"Гриль",27,"2017-12-07 00:22:13.749009","2017-12-07 00:22:13.749009"
318,"Шашлык",27,"2017-12-07 00:22:13.760658","2017-12-07 00:22:13.760658"
319,"Гарниры",27,"2017-12-07 00:22:13.786578","2017-12-07 00:22:13.786578"
320,"Соусы",27,"2017-12-07 00:22:13.794822","2017-12-07 00:22:13.794822"
321,"Хлеб",27,"2017-12-07 00:22:13.808515","2017-12-07 00:22:13.808515"
322,"Десерты",27,"2017-12-07 00:22:13.816728","2017-12-07 00:22:13.816728"
323,"Напитки",27,"2017-12-07 00:22:13.840951","2017-12-07 00:22:13.840951"
324,"Холодные закуски",28,"2017-12-07 00:22:13.851389","2017-12-07 00:22:13.851389"
325,"Горячие закуски",28,"2017-12-07 00:22:13.882568","2017-12-07 00:22:13.882568"
326,"Салаты",28,"2017-12-07 00:22:13.894965","2017-12-07 00:22:13.894965"
327,"Супы",28,"2017-12-07 00:22:13.904210","2017-12-07 00:22:13.904210"
328,"Горячие блюда",28,"2017-12-07 00:22:13.910231","2017-12-07 00:22:13.910231"
329,"Бургеры",28,"2017-12-07 00:22:13.921488","2017-12-07 00:22:13.921488"
330,"Гриль",28,"2017-12-07 00:22:13.927398","2017-12-07 00:22:13.927398"
331,"Пицца",28,"2017-12-07 00:22:13.948735","2017-12-07 00:22:13.948735"
332,"Гарниры",28,"2017-12-07 00:22:13.961541","2017-12-07 00:22:13.961541"
333,"Соусы",28,"2017-12-07 00:22:13.969850","2017-12-07 00:22:13.969850"
334,"Осетинские пироги",28,"2017-12-07 00:22:13.989226","2017-12-07 00:22:13.989226"
335,"Десерты",28,"2017-12-07 00:22:14.006979","2017-12-07 00:22:14.006979"
336,"Фрукты",28,"2017-12-07 00:22:14.014739","2017-12-07 00:22:14.014739"
337,"Хлеб",28,"2017-12-07 00:22:14.026490","2017-12-07 00:22:14.026490"
338,"Болгарская кухня",29,"2017-12-07 00:22:14.037672","2017-12-07 00:22:14.037672"
339,"Мясные блюда",29,"2017-12-07 00:22:14.066201","2017-12-07 00:22:14.066201"
340,"Рыбные блюда",29,"2017-12-07 00:22:14.090214","2017-12-07 00:22:14.090214"
341,"Шашлык",29,"2017-12-07 00:22:14.107648","2017-12-07 00:22:14.107648"
342,"Гарниры",29,"2017-12-07 00:22:14.114004","2017-12-07 00:22:14.114004"
343,"Супы",29,"2017-12-07 00:22:14.133972","2017-12-07 00:22:14.133972"
344,"Салаты",29,"2017-12-07 00:22:14.148852","2017-12-07 00:22:14.148852"
345,"Горячие закуски",29,"2017-12-07 00:22:14.169689","2017-12-07 00:22:14.169689"
346,"Холодные закуски",29,"2017-12-07 00:22:14.188959","2017-12-07 00:22:14.188959"
347,"Десерты",29,"2017-12-07 00:22:14.234304","2017-12-07 00:22:14.234304"
348,"Холодные закуски",30,"2017-12-07 00:22:14.255543","2017-12-07 00:22:14.255543"
349,"Салаты",30,"2017-12-07 00:22:14.267209","2017-12-07 00:22:14.267209"
350,"Супы",30,"2017-12-07 00:22:14.275605","2017-12-07 00:22:14.275605"
351,"Горячие блюда",30,"2017-12-07 00:22:14.284493","2017-12-07 00:22:14.284493"
352,"Стейки",30,"2017-12-07 00:22:14.298820","2017-12-07 00:22:14.298820"
353,"Гарниры",30,"2017-12-07 00:22:14.319450","2017-12-07 00:22:14.319450"
354,"Паста и ризотто",30,"2017-12-07 00:22:14.337541","2017-12-07 00:22:14.337541"
355,"Бургеры",30,"2017-12-07 00:22:14.341474","2017-12-07 00:22:14.341474"
356,"Соусы",30,"2017-12-07 00:22:14.348056","2017-12-07 00:22:14.348056"
357,"Десерты",30,"2017-12-07 00:22:14.361053","2017-12-07 00:22:14.361053"
358,"Закуски",31,"2017-12-07 00:22:14.374248","2017-12-07 00:22:14.374248"
359,"Салаты",31,"2017-12-07 00:22:14.392960","2017-12-07 00:22:14.392960"
360,"Супы",31,"2017-12-07 00:22:14.407546","2017-12-07 00:22:14.407546"
361,"Горячие блюда",31,"2017-12-07 00:22:14.416280","2017-12-07 00:22:14.416280"
362,"Блюда на компанию",31,"2017-12-07 00:22:14.439276","2017-12-07 00:22:14.439276"
363,"Десерты",31,"2017-12-07 00:22:14.450121","2017-12-07 00:22:14.450121"
364,"Комбо",32,"2017-12-07 00:22:14.465171","2017-12-07 00:22:14.465171"
365,"Роллы",32,"2017-12-07 00:22:14.481251","2017-12-07 00:22:14.481251"
366,"Суши-сеты",32,"2017-12-07 00:22:14.545421","2017-12-07 00:22:14.545421"
367,WOK,32,"2017-12-07 00:22:14.580649","2017-12-07 00:22:14.580649"
368,"Горячие закуски",32,"2017-12-07 00:22:14.593243","2017-12-07 00:22:14.593243"
369,"Бенто-ланчи",32,"2017-12-07 00:22:14.609889","2017-12-07 00:22:14.609889"
370,"Сашими",32,"2017-12-07 00:22:14.620900","2017-12-07 00:22:14.620900"
371,"Гунканы",32,"2017-12-07 00:22:14.626466","2017-12-07 00:22:14.626466"
372,"Нигири",32,"2017-12-07 00:22:14.633034","2017-12-07 00:22:14.633034"
373,"Салаты",32,"2017-12-07 00:22:14.639246","2017-12-07 00:22:14.639246"
374,"Супы",32,"2017-12-07 00:22:14.653021","2017-12-07 00:22:14.653021"
375,"Десерты",32,"2017-12-07 00:22:14.659757","2017-12-07 00:22:14.659757"
376,"Соусы",32,"2017-12-07 00:22:14.665402","2017-12-07 00:22:14.665402"
377,"Напитки",32,"2017-12-07 00:22:14.680451","2017-12-07 00:22:14.680451"
378,"Холодные закуски",33,"2017-12-07 00:22:14.712292","2017-12-07 00:22:14.712292"
379,"Горячие закуски",33,"2017-12-07 00:22:14.729102","2017-12-07 00:22:14.729102"
380,"Салаты",33,"2017-12-07 00:22:14.736379","2017-12-07 00:22:14.736379"
381,"Супы",33,"2017-12-07 00:22:14.745408","2017-12-07 00:22:14.745408"
382,"Горячие блюда",33,"2017-12-07 00:22:14.751877","2017-12-07 00:22:14.751877"
383,"Гарниры",33,"2017-12-07 00:22:14.770835","2017-12-07 00:22:14.770835"
384,"Паста",33,"2017-12-07 00:22:14.782149","2017-12-07 00:22:14.782149"
385,"Десерты",33,"2017-12-07 00:22:14.785764","2017-12-07 00:22:14.785764"
386,"Хлеб",33,"2017-12-07 00:22:14.790818","2017-12-07 00:22:14.790818"
387,"Фрукты",33,"2017-12-07 00:22:14.794601","2017-12-07 00:22:14.794601"
388,"Фреши",33,"2017-12-07 00:22:14.804016","2017-12-07 00:22:14.804016"
389,"Холодные закуски",34,"2017-12-07 00:22:14.826675","2017-12-07 00:22:14.826675"
390,"Салаты",34,"2017-12-07 00:22:14.839199","2017-12-07 00:22:14.839199"
391,"Горячие закуски",34,"2017-12-07 00:22:14.853656","2017-12-07 00:22:14.853656"
392,"Супы",34,"2017-12-07 00:22:14.872028","2017-12-07 00:22:14.872028"
393,"Гриль",34,"2017-12-07 00:22:14.910953","2017-12-07 00:22:14.910953"
394,"Бургеры",34,"2017-12-07 00:22:14.931823","2017-12-07 00:22:14.931823"
395,"Гарниры",34,"2017-12-07 00:22:14.941533","2017-12-07 00:22:14.941533"
396,"Белорусские блюда",34,"2017-12-07 00:22:14.948851","2017-12-07 00:22:14.948851"
397,"Соусы",34,"2017-12-07 00:22:14.960548","2017-12-07 00:22:14.960548"
398,"Десерты",34,"2017-12-07 00:22:14.970409","2017-12-07 00:22:14.970409"
399,"Коктейли безалкогольные",34,"2017-12-07 00:22:14.982385","2017-12-07 00:22:14.982385"
400,"Горячие напитки",34,"2017-12-07 00:22:14.996471","2017-12-07 00:22:14.996471"
401,"Соки и напитки",34,"2017-12-07 00:22:15.013664","2017-12-07 00:22:15.013664"
402,"Холодные закуски",35,"2017-12-07 00:22:15.027747","2017-12-07 00:22:15.027747"
403,"Горячие закуски",35,"2017-12-07 00:22:15.040238","2017-12-07 00:22:15.040238"
404,"Салаты",35,"2017-12-07 00:22:15.045449","2017-12-07 00:22:15.045449"
405,"Супы",35,"2017-12-07 00:22:15.060821","2017-12-07 00:22:15.060821"
406,"Горячие блюда",35,"2017-12-07 00:22:15.067246","2017-12-07 00:22:15.067246"
407,"Драники",35,"2017-12-07 00:22:15.083053","2017-12-07 00:22:15.083053"
408,"Гарниры",35,"2017-12-07 00:22:15.087184","2017-12-07 00:22:15.087184"
409,"Паста",35,"2017-12-07 00:22:15.094285","2017-12-07 00:22:15.094285"
410,"Пиццы",35,"2017-12-07 00:22:15.098279","2017-12-07 00:22:15.098279"
411,"Сэндвичи и бургеры",35,"2017-12-07 00:22:15.109286","2017-12-07 00:22:15.109286"
412,"Соусы",35,"2017-12-07 00:22:15.117779","2017-12-07 00:22:15.117779"
413,"Хлеб",35,"2017-12-07 00:22:15.125312","2017-12-07 00:22:15.125312"
414,"Десерты",35,"2017-12-07 00:22:15.131628","2017-12-07 00:22:15.131628"
415,"Фирменные блюда",36,"2017-12-07 00:22:15.139727","2017-12-07 00:22:15.139727"
416,"Вегетарианские блюда",36,"2017-12-07 00:22:15.156051","2017-12-07 00:22:15.156051"
417,"Холодные закуски",36,"2017-12-07 00:22:15.170593","2017-12-07 00:22:15.170593"
418,"Салаты",36,"2017-12-07 00:22:15.178694","2017-12-07 00:22:15.178694"
419,"Супы",36,"2017-12-07 00:22:15.193847","2017-12-07 00:22:15.193847"
420,"Горячие блюда",36,"2017-12-07 00:22:15.209611","2017-12-07 00:22:15.209611"
421,"Горячие блюда из мяса",36,"2017-12-07 00:22:15.228732","2017-12-07 00:22:15.228732"
422,"Десерты",36,"2017-12-07 00:22:15.241421","2017-12-07 00:22:15.241421"
423,"Закуски к пиву",36,"2017-12-07 00:22:15.251324","2017-12-07 00:22:15.251324"
424,"Закуски к водке",36,"2017-12-07 00:22:15.264705","2017-12-07 00:22:15.264705"
425,"Сеты",37,"2017-12-07 00:22:15.278095","2017-12-07 00:22:15.278095"
426,"Шашлык",37,"2017-12-07 00:22:15.284505","2017-12-07 00:22:15.284505"
427,"Холодные закуски",37,"2017-12-07 00:22:15.292258","2017-12-07 00:22:15.292258"
428,"Горячие закуски",37,"2017-12-07 00:22:15.311605","2017-12-07 00:22:15.311605"
429,"Горячие блюда",37,"2017-12-07 00:22:15.325100","2017-12-07 00:22:15.325100"
430,"Супы",37,"2017-12-07 00:22:15.340149","2017-12-07 00:22:15.340149"
431,"Рыбные блюда",37,"2017-12-07 00:22:15.345237","2017-12-07 00:22:15.345237"
432,"Соусы",37,"2017-12-07 00:22:15.349124","2017-12-07 00:22:15.349124"
433,"Десерты",37,"2017-12-07 00:22:15.354801","2017-12-07 00:22:15.354801"
434,"Напитки",37,"2017-12-07 00:22:15.358408","2017-12-07 00:22:15.358408"
435,"Холодные закуски",38,"2017-12-07 00:22:15.384931","2017-12-07 00:22:15.384931"
436,"Горячие закуски",38,"2017-12-07 00:22:15.395756","2017-12-07 00:22:15.395756"
437,"Салаты",38,"2017-12-07 00:22:15.399829","2017-12-07 00:22:15.399829"
438,"Супы",38,"2017-12-07 00:22:15.414556","2017-12-07 00:22:15.414556"
439,"Горячие блюда",38,"2017-12-07 00:22:15.419699","2017-12-07 00:22:15.419699"
440,"Гриль",38,"2017-12-07 00:22:15.427376","2017-12-07 00:22:15.427376"
441,"Гарниры",38,"2017-12-07 00:22:15.438598","2017-12-07 00:22:15.438598"
442,"Паста",38,"2017-12-07 00:22:15.446962","2017-12-07 00:22:15.446962"
443,"Ризотто",38,"2017-12-07 00:22:15.463543","2017-12-07 00:22:15.463543"
444,"Пицца",38,"2017-12-07 00:22:15.468530","2017-12-07 00:22:15.468530"
445,"Соусы",38,"2017-12-07 00:22:15.479164","2017-12-07 00:22:15.479164"
446,"Десерты",38,"2017-12-07 00:22:15.485493","2017-12-07 00:22:15.485493"
447,"Хлеб",38,"2017-12-07 00:22:15.496735","2017-12-07 00:22:15.496735"
448,"Горячие напитки",38,"2017-12-07 00:22:15.505376","2017-12-07 00:22:15.505376"
449,"Фреши",38,"2017-12-07 00:22:15.521774","2017-12-07 00:22:15.521774"
450,"Лимонады",38,"2017-12-07 00:22:15.538618","2017-12-07 00:22:15.538618"
451,"Напитки",38,"2017-12-07 00:22:15.553862","2017-12-07 00:22:15.553862"
452,"Закуски к пиву",38,"2017-12-07 00:22:15.567371","2017-12-07 00:22:15.567371"
453,"Блюда от шеф-повара",39,"2017-12-07 00:22:15.580414","2017-12-07 00:22:15.580414"
454,"Сеты",39,"2017-12-07 00:22:15.587924","2017-12-07 00:22:15.587924"
455,"Тапасы",39,"2017-12-07 00:22:15.593800","2017-12-07 00:22:15.593800"
456,"Холодные закуски",39,"2017-12-07 00:22:15.600346","2017-12-07 00:22:15.600346"
457,"Горячие закуски",39,"2017-12-07 00:22:15.611235","2017-12-07 00:22:15.611235"
458,"Салаты",39,"2017-12-07 00:22:15.618883","2017-12-07 00:22:15.618883"
459,"Супы",39,"2017-12-07 00:22:15.632200","2017-12-07 00:22:15.632200"
460,"Блюда из мяса",39,"2017-12-07 00:22:15.643437","2017-12-07 00:22:15.643437"
461,"Блюда из дичи",39,"2017-12-07 00:22:15.653338","2017-12-07 00:22:15.653338"
462,"Блюда из птицы",39,"2017-12-07 00:22:15.660002","2017-12-07 00:22:15.660002"
463,"Блюда из рыбы",39,"2017-12-07 00:22:15.664229","2017-12-07 00:22:15.664229"
464,"Стейки",39,"2017-12-07 00:22:15.668368","2017-12-07 00:22:15.668368"
465,"Блюда, приготовленные в печи",39,"2017-12-07 00:22:15.687253","2017-12-07 00:22:15.687253"
466,"Гарниры",39,"2017-12-07 00:22:15.694632","2017-12-07 00:22:15.694632"
467,"Пиццы",39,"2017-12-07 00:22:15.704546","2017-12-07 00:22:15.704546"
468,"Соусы",39,"2017-12-07 00:22:15.711352","2017-12-07 00:22:15.711352"
469,"Десерты",39,"2017-12-07 00:22:15.719092","2017-12-07 00:22:15.719092"
470,"Хлеб",39,"2017-12-07 00:22:15.731634","2017-12-07 00:22:15.731634"
471,"Фрукты",39,"2017-12-07 00:22:15.737773","2017-12-07 00:22:15.737773"
472,"Горячие напитки",39,"2017-12-07 00:22:15.745960","2017-12-07 00:22:15.745960"
473,"Напитки",39,"2017-12-07 00:22:15.767656","2017-12-07 00:22:15.767656"
474,"Мясные деликатесы",39,"2017-12-07 00:22:15.791383","2017-12-07 00:22:15.791383"
475,"Сыры",39,"2017-12-07 00:22:15.799213","2017-12-07 00:22:15.799213"
476,"Добавки к ассорти",39,"2017-12-07 00:22:15.808354","2017-12-07 00:22:15.808354"
477,"Блюда белорусской кухни",40,"2017-12-07 00:22:15.823541","2017-12-07 00:22:15.823541"
478,"Закуски",40,"2017-12-07 00:22:15.833008","2017-12-07 00:22:15.833008"
479,"Горячие закуски",40,"2017-12-07 00:22:15.847573","2017-12-07 00:22:15.847573"
480,"Салаты",40,"2017-12-07 00:22:15.856677","2017-12-07 00:22:15.856677"
481,"Супы",40,"2017-12-07 00:22:15.871692","2017-12-07 00:22:15.871692"
482,"Горячие блюда",40,"2017-12-07 00:22:15.879931","2017-12-07 00:22:15.879931"
483,"Фирменный гриль",40,"2017-12-07 00:22:15.888182","2017-12-07 00:22:15.888182"
484,"Стейки",40,"2017-12-07 00:22:15.902543","2017-12-07 00:22:15.902543"
485,"Гарниры к стейкам",40,"2017-12-07 00:22:15.910782","2017-12-07 00:22:15.910782"
486,"Гарниры",40,"2017-12-07 00:22:15.917219","2017-12-07 00:22:15.917219"
487,"Паста",40,"2017-12-07 00:22:15.926881","2017-12-07 00:22:15.926881"
488,"Бургеры",40,"2017-12-07 00:22:15.931911","2017-12-07 00:22:15.931911"
489,"Соусы",40,"2017-12-07 00:22:15.938294","2017-12-07 00:22:15.938294"
490,"Десерты",40,"2017-12-07 00:22:15.948267","2017-12-07 00:22:15.948267"
491,"Хлеб",40,"2017-12-07 00:22:15.955916","2017-12-07 00:22:15.955916"
492,"Закуски к напиткам",40,"2017-12-07 00:22:15.961593","2017-12-07 00:22:15.961593"
493,"Бургеры",41,"2017-12-07 00:22:15.974901","2017-12-07 00:22:15.974901"
494,"Холодные закуски",41,"2017-12-07 00:22:15.980124","2017-12-07 00:22:15.980124"
495,"Горячие закуски",41,"2017-12-07 00:22:15.987811","2017-12-07 00:22:15.987811"
496,"Салаты",41,"2017-12-07 00:22:15.997275","2017-12-07 00:22:15.997275"
497,"Супы",41,"2017-12-07 00:22:16.006671","2017-12-07 00:22:16.006671"
498,"Горячие блюда",41,"2017-12-07 00:22:16.011462","2017-12-07 00:22:16.011462"
499,"Гарниры",41,"2017-12-07 00:22:16.019056","2017-12-07 00:22:16.019056"
500,"Пицца",41,"2017-12-07 00:22:16.027871","2017-12-07 00:22:16.027871"
501,"Десерты",41,"2017-12-07 00:22:16.036549","2017-12-07 00:22:16.036549"
502,"Холодные закуски",42,"2017-12-07 00:22:16.045394","2017-12-07 00:22:16.045394"
503,"Горячие закуски",42,"2017-12-07 00:22:16.064549","2017-12-07 00:22:16.064549"
504,"Салаты",42,"2017-12-07 00:22:16.070699","2017-12-07 00:22:16.070699"
505,"Супы",42,"2017-12-07 00:22:16.092214","2017-12-07 00:22:16.092214"
506,"Рыбные блюда",42,"2017-12-07 00:22:16.101687","2017-12-07 00:22:16.101687"
507,"Блюда из птицы и кролика",42,"2017-12-07 00:22:16.107517","2017-12-07 00:22:16.107517"
508,"Мясные блюда",42,"2017-12-07 00:22:16.114523","2017-12-07 00:22:16.114523"
509,"Блюда из картофеля",42,"2017-12-07 00:22:16.135997","2017-12-07 00:22:16.135997"
510,"Гриль",42,"2017-12-07 00:22:16.152101","2017-12-07 00:22:16.152101"
511,"Пельмени и вареники",42,"2017-12-07 00:22:16.178717","2017-12-07 00:22:16.178717"
512,"Гарниры",42,"2017-12-07 00:22:16.187589","2017-12-07 00:22:16.187589"
513,"Десерты",42,"2017-12-07 00:22:16.195272","2017-12-07 00:22:16.195272"
514,"Соусы",42,"2017-12-07 00:22:16.209798","2017-12-07 00:22:16.209798"
515,"Хлеб",42,"2017-12-07 00:22:16.217477","2017-12-07 00:22:16.217477"
516,"Лапша",43,"2017-12-07 00:22:16.231648","2017-12-07 00:22:16.231648"
517,"Блюда приготовленные в тандуре",43,"2017-12-07 00:22:16.238600","2017-12-07 00:22:16.238600"
518,"Горячие блюда (индийская и непальская кухня)",43,"2017-12-07 00:22:16.252863","2017-12-07 00:22:16.252863"
